,,,,,,,,,,,,,,,,,,,,,
Name,Description,Author,File name,Status,License,Rank / Reviews,Tags,Review Title Words,Review Words,Review Link,Author URL,Download URL,Text File,Newer version?,Extra Considerations,Done?,,,"Generators for link columns, ignore",,
Rhodes EVP73,Nice and clean. Layered.,OK73,rhodes_73.sf2,,public,6.9 / 8,"piano, soundfont",layers(1) more(1) interesting(1) sweeet(1) quiet(1) good(1),layers(1) intermediate(1) more(1) three(1) about(1) used(1) rhodes(1),https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=716,,https://data.musical-artifacts.com/hammersound/rhodes_73.sf2,https://data.musical-artifacts.com/hammersound/rhodes_73.txt,,,X,,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=716,,https://data.musical-artifacts.com/hammersound/rhodes_73.sf2
shauns_drum_loops2,my second set of drum loops ..six more for you,Shaun Hunt,shauns_drum_loops_2.sf2,,public,,"drums, soundfont",,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=459,,https://data.musical-artifacts.com/hammersound/shauns_drum_loops_2.sf2,https://data.musical-artifacts.com/hammersound/shauns_drum_loops_2.txt,,,X,,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=459,,https://data.musical-artifacts.com/hammersound/shauns_drum_loops_2.sf2
shauns_drum_loops3,my third set of drum loops ..another six more for you,Shaun Hunt,shauns_drum_loops_3.sf2,,public,,"drums, soundfont",,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=460,,https://data.musical-artifacts.com/hammersound/shauns_drum_loops_3.sf2,https://data.musical-artifacts.com/hammersound/shauns_drum_loops_3.txt,,,X,,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=460,,https://data.musical-artifacts.com/hammersound/shauns_drum_loops_3.sf2
shauns_drum_loops4,my fourth set of drum loops ..another six more for you..and thats all for now...but watch this space,Shaun Hunt,shauns_drum_loops_4.sf2,,public,,"drums, soundfont",,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=461,,https://data.musical-artifacts.com/hammersound/shauns_drum_loops_4.sf2,https://data.musical-artifacts.com/hammersound/shauns_drum_loops_4.txt,,,X,,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=461,,https://data.musical-artifacts.com/hammersound/shauns_drum_loops_4.sf2
Swept Chimes 01,Chimes swept slowly in the huge empty Notre Dame church (or so it sounds).,James Johnson,swept_chimes01.sf2,Interesting weird sounds.,public,4.5 / 2,"synth, sfx, chimes, soundfont",,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=50,http://www.zeromusic.net/,https://data.musical-artifacts.com/hammersound/swept_chimes01.sf2,https://data.musical-artifacts.com/hammersound/swept_chimes01.txt,,,X,,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=50,http://www.zeromusic.net/,https://data.musical-artifacts.com/hammersound/swept_chimes01.sf2
Truly Phat Analog Bass,Sequential Circuits Pro1 Octave Electronics CAT (Moog) Very Phat Synth Bass Sounds,Joel Braverman,analog.sf2,"Interesting synth samples, but not very high quality",public,,"bass, fat, analog, moog, soundfont",,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=439,http://artists.mp3s.com/artists/28/joel_braverman.html,https://data.musical-artifacts.com/hammersound/analog.sf2,https://data.musical-artifacts.com/hammersound/analog.txt,,,X,,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=439,http://artists.mp3s.com/artists/28/joel_braverman.html,https://data.musical-artifacts.com/hammersound/analog.sf2
Xiaod Bank,Very Big! 100% Excellence overall!!!!!! This is the only one you wil ever need!,,xioad_bank.sf2,,public,10.0 / 3,"collections, soundfont",,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=470,,https://data.musical-artifacts.com/hammersound/xioad_bank.sf2,https://data.musical-artifacts.com/hammersound/xioad_bank.txt,,,X,,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=470,,https://data.musical-artifacts.com/hammersound/xioad_bank.sf2
Ambient Organ,A slowly changing ambient organ-like ever-lasting free-floating sound from James 'Ambient' Johnson,James Johnson,ambient_organ.sf2,Sounds like a pad on the lower notes and like an organ on the higher ones. Interesting harmonics but doesnt work well with chords,public,1.0 / 1,"synth, sfx, pad, organ, lead, soundfont",best(1) much(1) guys(1) awesome(1) love(1),about(3) pretty(3) come(2) loop(2) time(2) organ(2) loop-tee(1),https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=49,http://www.zeromusic.net/,https://data.musical-artifacts.com/hammersound/ambient_organ.sf2,https://data.musical-artifacts.com/hammersound/ambient_organ.txt,,,,,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=49,http://www.zeromusic.net/,https://data.musical-artifacts.com/hammersound/ambient_organ.sf2
Campbell's Grand Xylophone,"The Grand Xylophone is part of Campbell's Xylophone Collection, comprised of a steel, a wood and a large expensive xylophone, all recorded from real life, using a portable digital audio recorder and a condencer Mic. Do Not Be Fooled by the size, the instruments have been thoroughly tuned, looped and tweaked to reduce the filesizes. The author would like feedback on these instruments, so please email him, or write a review.",Campbell Barton,campbells_grand_xylophone.sf2,,public,6.7 / 3,"perc, soundfont",,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=434,,https://data.musical-artifacts.com/hammersound/campbells_grand_xylophone.sf2,https://data.musical-artifacts.com/hammersound/campbells_grand_xylophone.txt,,,,,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=434,,https://data.musical-artifacts.com/hammersound/campbells_grand_xylophone.sf2
Campbell's Grand Xylophone Tremolo,This is the tremolo vibes version of Campbell's Grand Xylophone soundfont.,Campbell Barton,campbells_grand_xylophone_tremelo.sf2,,public,,"perc, soundfont",xylo(2) good(1) regular(1) grand(1) tremlo(1),tremlo(3) xylo(2) beautiful(1) affect(1) grand(1) cambell's(1) others(1),https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=441,,https://data.musical-artifacts.com/hammersound/campbells_grand_xylophone_tremelo.sf2,https://data.musical-artifacts.com/hammersound/campbells_grand_xylophone_tremelo.txt,,,,,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=441,,https://data.musical-artifacts.com/hammersound/campbells_grand_xylophone_tremelo.sf2
Campbell's Honer Accordian,"This soundfonts is based on an old German Honer Accordian. Its in the key of E. A SHURE SM58 Mic was used to sample it at 44100 Hz 16 bit. The feel of the accordian has been captured closely by sampling the 3 separate parts - the Single notes, Chorus Notes that play multiple reeds, and the 4 Drones that are played by the left hand as a sort of a bass. The sound of it may not blow you off your feet like a good flute, piano or string instrument might, but when it comes to accordians I think this is near as good as it gets.",Campbell Barton,campbellshoneraccordian.sf2,,public,7.8 / 4,"organs, soundfont",nice(1) amazing(1) gets(1) good(1),good(2) play(2) music(2) samples(2) some(2) vienna(1) here(1),https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=442,,https://data.musical-artifacts.com/hammersound/campbellshoneraccordian.sf2,https://data.musical-artifacts.com/hammersound/campbellshoneraccordian.txt,,,,,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=442,,https://data.musical-artifacts.com/hammersound/campbellshoneraccordian.sf2
Campbell's Steel Xylophone,"The Steel Xylophone is part of Campbell's Xylophone Collection, comprised of a steel, a wood and a large expensive xylophone, all recorded from real life, using a portable digital audio recorder and a condencer Mic. Do Not Be Fooled by the size, the instruments have been thoroughly tuned, looped and tweaked to reduce the filesizes. The author would like feedback on these instruments, so please email him, or write a review.",Campbell Barton,campbells_steel_xylophone.sf2,,public,9.0 / 1,"perc, soundfont",critic(1) confused(1),xylophone(5) glockenspiel(3) vibraphone(3) patch(3) hear(2) called(2) lives(2),https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=433,,https://data.musical-artifacts.com/hammersound/campbells_steel_xylophone.sf2,https://data.musical-artifacts.com/hammersound/campbells_steel_xylophone.txt,,,,,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=433,,https://data.musical-artifacts.com/hammersound/campbells_steel_xylophone.sf2
Campbell's Thumb Piano,"This is a thumb piano, an African instrument also known as a timbura or kalimba the note is make by plicking strips of steel over a piece of wood or (in my case) a sound box, the sound created is a woody xylophone like plucking sound. Actually if you play scalic music on it, it could be mistaken for a xylophone, so imagine your playing a thumb piano. All the recording gear used is good, RoDE NT3 Condencer Mic, 20 - 20 flat freq into SBLive. Download it from the url below if it is unavalable. http://users.pipeline.com.au/jbarton/soundfonts/campbells_thumb_piano.sfpack",Campbell,campbells_thumb_piano.sf2,,public,10.0 / 1,"ethnic, soundfont",excellent(1),great(2) sample(2) includes(2) instrument(1) studio(1) one's(1) flstudio(1),https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=737,,https://data.musical-artifacts.com/hammersound/campbells_thumb_piano.sf2,https://data.musical-artifacts.com/hammersound/campbells_thumb_piano.txt,,,,,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=737,,https://data.musical-artifacts.com/hammersound/campbells_thumb_piano.sf2
Campbell's Wooden Xylophone,"The Wooden Xylophone is part of Campbell's Xylophone Collection, comprised of a steel, a wood and a large expensive xylophone, all recorded from real life, using a portable digital audio recorder and a condencer Mic. Do Not Be Fooled by the size, the instruments have been thoroughly tuned, looped and tweaked to reduce the filesizes. The author would like feedback on these instruments, so please email him, or write a review.",Campbell Barton,campbells_wooden_xylophone.sf2,,public,,"perc, soundfont",great(2) feedback(1) problem(1) again(1) level(1) useful(1) potentially(1),good(2) least(2) notes(2) problem(2) tweeking(2) know(2) great(2),https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=432,,https://data.musical-artifacts.com/hammersound/campbells_wooden_xylophone.sf2,https://data.musical-artifacts.com/hammersound/campbells_wooden_xylophone.txt,,,,,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=432,,https://data.musical-artifacts.com/hammersound/campbells_wooden_xylophone.sf2
Campbells Tablas,"Here is a soundfont made up of two tablas, samples with a Shure SM58 and redorded mono into an SBlive. The sound is quite natural. If you have any problems email me.",Campbell Barton,tabla_campbells-v1.sf2,,public,,"percussive, soundfont",nice(1) quite(1) humidity(1) much(1) must(1),tabla(2) start(1) samples(1) file(1) better(1) again(1) found(1),https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=614,http://www.users.pipeline.com.au/jbarton/,https://data.musical-artifacts.com/hammersound/tabla_campbells-v1.sf2,https://data.musical-artifacts.com/hammersound/tabla_campbells-v1.txt,,,,,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=614,http://www.users.pipeline.com.au/jbarton/,https://data.musical-artifacts.com/hammersound/tabla_campbells-v1.sf2
Campbells_harpsichord_tuned,Campbell Barton's excellent harpsichord was a little out of tune for my temperment experiments. The ranks are tuned more acurately in this font. Check out midi relay at http://www.cix.co.uk/~gbreed/software.htm for mean tone and well tempered options for any instrument including this harpsichord.,Charles McMillan,campbells_harpischord_tuned_1.sf2,,public,9.9 / 8,"piano, soundfont",harpsichord(1) great(1),commercial(1) notch(1) some(1) compete(1) harpsichord(1) great(1),https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=604,,https://data.musical-artifacts.com/hammersound/campbells_harpischord_tuned_1.sf2,https://data.musical-artifacts.com/hammersound/campbells_harpischord_tuned_1.txt,,,,,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=604,,https://data.musical-artifacts.com/hammersound/campbells_harpischord_tuned_1.sf2
milesbas,samples from a double bass from miles davis kind of bleu,marck heusschen,heusschen_milesbas.sf2,,public,,"bass, soundfont",,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=269,,https://data.musical-artifacts.com/hammersound/heusschen_milesbas.sf2,https://data.musical-artifacts.com/hammersound/heusschen_milesbas.txt,,,,,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=269,,https://data.musical-artifacts.com/hammersound/heusschen_milesbas.sf2
Synth Organ,"This is a simple, small sized, STEREO, drawbar organ... hope you like it...",SkinHead69,synorg.sf2,,public,7.3 / 9,"organs, soundfont",good(2),stereo(2) myself(1) used(1) sized(1) small(1) good(1) demo(1),https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=742,,https://data.musical-artifacts.com/hammersound/synorg.sf2,https://data.musical-artifacts.com/hammersound/synorg.txt,,,,,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=742,,https://data.musical-artifacts.com/hammersound/synorg.sf2
60s rock guitar,"Gibson SG Electric Guitar through a clean, light overdriven, medium overdriven and heavy overdriven channels with a 60's Rock'n'Roll adjustments.",Toni Nappi,60s_rock_guitar.sf2,Bad loops and samples sound overly distorted and badly intonated,,10.0 / 1,"guitar, soundfont",work(2) some(1) needs(1),distortion(3) samples(2) grunge(2) preset(1) best(1) used(1) probably(1),https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=382,-,https://data.musical-artifacts.com/hammersound/60s_rock_guitar.sf2,https://data.musical-artifacts.com/hammersound/60s_rock_guitar.txt,,,X,,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=382,-,https://data.musical-artifacts.com/hammersound/60s_rock_guitar.sf2
Aria Picked,Aria Bass sampled through Spirit desk to TB Fiji card. A bit compression.,tomi vilenius,ariabasspicked.sf2,Not very good,,,"bass, soundfont",,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=375,-,https://data.musical-artifacts.com/hammersound/ariabasspicked.sf2,https://data.musical-artifacts.com/hammersound/ariabasspicked.txt,,,X,,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=375,-,https://data.musical-artifacts.com/hammersound/ariabasspicked.sf2
Aria Picked Distr,Aria Bass sampled through Spirit desk to TB Fiji card. A bit compression and ditorsion.,tomi vilenius,ariabasspickeddistr.sf2,Not very good,,,"bass, soundfont",,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=376,,https://data.musical-artifacts.com/hammersound/ariabasspickeddistr.sf2,https://data.musical-artifacts.com/hammersound/ariabasspickeddistr.txt,,,X,,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=376,,https://data.musical-artifacts.com/hammersound/ariabasspickeddistr.sf2
Aria Pro 2 Bass (new version),"One of my Bass Soundfonts I felt I just HAD to share with you. This soundfont consists of 2 patches, 000 and 001 (Non-looped and Loooped). Nr 1 is for puritists and nr 2 is for musicians :). Well, I was pretty satisfied with this one and it might be useful as a GM replacement, if you load it as an individual instrument into patch 034 (picked bass). Have fun!",Mats Helgesson,aria_pro_2_bass.sf2,"Good atttack on the notes and decent definition on the high ones, but kinda muddy.",,,"bass, soundfont",nice(2) re-review(1) worked(1) useful(1) listening(1) painful(1) great(1),bass(9) great(5) work(4) font(4) downloaded(3) pretty(3) after(2),https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=397,http://www.mp3.com/route909,https://data.musical-artifacts.com/hammersound/aria_pro_2_bass.sf2,https://data.musical-artifacts.com/hammersound/aria_pro_2_bass.txt,,,X,,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=397,http://www.mp3.com/route909,https://data.musical-artifacts.com/hammersound/aria_pro_2_bass.sf2
Bazz,Synth Bass sampled from my personal mouse-made 'BÃ­Ork' synth. Sutable for fast playing.,Siro,bazz.sf2,Bassy synth sound with interesting attack on different velocities.,,,"bass, soundfont",,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=469,,https://data.musical-artifacts.com/hammersound/bazz.sf2,https://data.musical-artifacts.com/hammersound/bazz.txt,,,X,,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=469,,https://data.musical-artifacts.com/hammersound/bazz.sf2
"Vantage A, Clean Electric Guitar","Sampled from my Vantage A Electric Guitar, this biggie features 44.1 kHz sound all the way from the low E to the highest C. All samples are longer than 5 seconds, by the way, to make it sound better. Soundblaster Live! is recommended.",Mats Helgesson,vantagecleanguitar.sf2,"Interesting clean guitar sound, an interesting buzz and attack on the notes.",,6.0 / 1,"guitar, soundfont, clean",guitar(1) good(1) large(1) little(1) mats(1) nice(1),guitar(5) clean(4) vantage(4) loop(4) more(3) electric(3) itÃ‚Â´s(3),https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=398,http://home5.swipnet.se/~w-52568,https://data.musical-artifacts.com/hammersound/vantagecleanguitar.sf2,https://data.musical-artifacts.com/hammersound/vantagecleanguitar.txt,,,X,,,https://web.archive.org/web/20081007071957/http://www.hammersound.com/cgi-bin/review.pl?action=view_reviews;SoundFont_Index=398,http://home5.swipnet.se/~w-52568,https://data.musical-artifacts.com/hammersound/vantagecleanguitar.sf2
